date,time,station_name,num_bikes_available,num_docks_available,bikes_rented,bikes_returned
2024-10-03,13:58:36,8 Ave & W 52 St,8,22,0,2
2024-10-03,13:58:36,W 42 St & 8 Ave,18,19,0,0
2024-10-03,13:58:36,W 56 St & 8 Ave,43,1,0,1
2024-10-03,13:58:36,Central Park S & 6 Ave,44,28,0,0
2024-10-03,13:58:36,W 43 St & 6 Ave,58,1,0,0
2024-10-03,13:58:36,W 44 St & 5 Ave,66,1,1,0
2024-10-03,13:58:36,W 40 St & 7 Ave,23,18,0,0
2024-10-03,13:58:36,7 Ave & W 55 St,49,14,0,2
2024-10-03,13:58:36,W 52 St & 6 Ave,52,5,0,1
2024-10-03,13:58:36,W 42 St & Dyer Ave,7,23,0,0
2024-10-03,13:58:36,W 56 St & 6 Ave,29,22,2,0
2024-10-03,13:58:36,8 Ave & W 38 St,13,49,1,0
2024-10-03,13:58:36,W 37 St & 5 Ave,55,4,0,1
2024-10-03,13:58:36,Broadway & W 56 St,79,34,0,1
2024-10-03,13:58:36,E 41 St & Madison Ave (SE corner),84,6,0,0
2024-10-03,13:58:36,6 Ave & W 34 St,15,49,3,0
2024-10-03,13:58:36,W 50 St & 10 Ave,5,48,1,0
2024-10-03,13:58:36,Broadway & W 36 St,75,1,0,1
2024-10-03,13:58:36,W 37 St & Broadway,71,11,0,0
2024-10-03,13:58:36,Broadway & W 58 St,43,32,5,0
2024-10-03,13:58:36,W 51 St & Rockefeller Plaza,44,1,3,0
2024-10-03,13:58:36,W 55 St & 6 Ave,55,19,1,0
2024-10-03,13:58:36,W 47 St & 9 Ave,0,52,0,0
2024-10-03,13:58:36,Broadway & W 51 St,65,9,0,1
2024-10-03,13:58:36,W 42 St & 6 Ave,50,0,0,0
2024-10-03,13:58:36,6 Ave & W 33 St,11,60,0,5
2024-10-03,13:58:36,6 Ave & W 45 St,53,12,0,2
2024-10-03,13:58:36,W 36 St & 9 Ave,8,34,2,0
2024-10-03,13:58:36,W 30 St & 8 Ave,26,36,1,0
2024-10-03,13:58:36,E 40 St & 5 Ave,84,9,0,2
2024-10-03,13:58:36,E 39 St & Lexington Ave,45,12,0,0
2024-10-03,13:58:36,E 43 St & Madison Ave,45,4,0,2
2024-10-03,13:58:36,W 54 St & 6 Ave,59,2,0,2
2024-10-03,13:58:36,W 51 St & 6 Ave,76,1,0,2
2024-10-03,13:58:36,W 52 St & 11 Ave,19,29,0,0
2024-10-03,13:58:36,W 47 St & 10 Ave,3,33,0,1
2024-10-03,13:58:36,7 Ave & Central Park South,33,45,0,2
2024-10-03,13:58:36,W 31 St & 7 Ave,3,78,0,1
2024-10-03,13:58:36,Broadway & W 37 St,18,38,0,0
2024-10-03,13:58:36,W 53 St & 10 Ave,18,8,0,2
2024-10-03,13:58:36,W 48 St &  Rockefeller Plaza,54,2,0,0
2024-10-03,13:58:36,W 36 St & 7 Ave,18,19,0,3
2024-10-03,13:58:36,9 Ave & W 45 St,1,29,7,0
2024-10-03,14:03:37,Broadway & W 53 St,74,10,0,0
2024-10-03,14:03:37,W 52 St & 5 Ave,59,0,0,0
2024-10-03,14:03:37,E 48 St & 5 Ave,58,3,0,2
2024-10-03,14:03:37,W 54 St & 9 Ave,2,38,0,0
2024-10-03,14:03:37,W 35 St & 8 Ave,29,27,0,0
2024-10-03,14:03:37,Broadway & W 38 St,7,55,0,1
2024-10-03,14:03:37,Broadway & W 41 St,48,0,0,1
2024-10-03,14:03:37,W 50 St & 9 Ave,0,29,0,0
2024-10-03,14:03:37,W 47 St & 6 Ave,54,6,0,2
2024-10-03,14:03:37,8 Ave & W 49 St,15,45,0,1
2024-10-03,14:03:37,E 40 St & Park Ave,105,17,1,0
2024-10-03,14:03:37,E 35 St & Madison Ave,24,23,1,0
2024-10-03,14:03:37,Broadway & W 48 St,77,20,0,0
2024-10-03,14:03:37,W 43 St & 6 Ave,58,1,0,0
2024-10-03,14:03:37,W 49 St & 8 Ave,48,18,1,0
2024-10-03,14:03:37,W 45 St & 8 Ave,20,45,0,1
2024-10-03,14:03:37,8 Ave & W 52 St,8,22,0,0
2024-10-03,14:03:37,W 40 St & 7 Ave,26,15,0,3
2024-10-03,14:03:37,W 43 St & 10 Ave,7,103,0,2
2024-10-03,14:03:37,W 41 St & 8 Ave,21,76,0,0
2024-10-03,14:03:37,W 42 St & 8 Ave,18,19,0,0
2024-10-03,14:03:37,7 Ave & W 55 St,47,17,2,0
2024-10-03,14:03:37,9 Ave & W 39 St,0,33,1,0
2024-10-03,14:03:37,W 56 St & 8 Ave,38,7,5,0
2024-10-03,14:03:37,Central Park S & 6 Ave,44,28,0,0
2024-10-03,14:03:37,W 44 St & 5 Ave,67,1,0,1
2024-10-03,14:03:37,8 Ave & W 31 St,37,53,0,2
2024-10-03,14:03:37,E 41 St & Madison Ave (SE corner),85,5,0,1
2024-10-03,14:03:37,W 56 St & 6 Ave,28,21,1,0
2024-10-03,14:03:37,6 Ave & W 34 St,17,47,0,2
2024-10-03,14:03:37,8 Ave & W 38 St,11,52,2,0
2024-10-03,14:03:37,W 37 St & Broadway,71,11,0,0
2024-10-03,14:03:37,W 37 St & 5 Ave,57,2,0,2
2024-10-03,14:03:37,W 50 St & 10 Ave,4,49,1,0
2024-10-03,14:03:37,W 42 St & Dyer Ave,6,24,1,0
2024-10-03,14:03:37,W 52 St & 6 Ave,51,5,1,0
2024-10-03,14:03:37,Broadway & W 36 St,73,3,2,0
2024-10-03,14:03:37,Broadway & W 56 St,84,27,0,5
2024-10-03,14:03:37,W 51 St & Rockefeller Plaza,45,0,0,1
2024-10-03,14:03:37,Broadway & W 58 St,43,32,0,0
2024-10-03,14:03:37,W 54 St & 6 Ave,59,2,0,0
2024-10-03,14:03:37,W 47 St & 10 Ave,4,33,0,1
2024-10-03,14:03:37,W 52 St & 11 Ave,18,30,1,0
2024-10-03,14:03:37,6 Ave & W 45 St,54,9,0,1
2024-10-03,14:03:37,W 36 St & 9 Ave,8,34,0,0
2024-10-03,14:03:37,W 55 St & 6 Ave,53,21,2,0
2024-10-03,14:03:37,W 47 St & 9 Ave,0,52,0,0
2024-10-03,14:03:37,E 39 St & Lexington Ave,43,14,2,0
2024-10-03,14:03:37,W 51 St & 6 Ave,74,3,2,0
2024-10-03,14:03:37,7 Ave & Central Park South,31,47,2,0
2024-10-03,14:03:37,E 43 St & Madison Ave,44,6,1,0
2024-10-03,14:03:37,6 Ave & W 33 St,14,56,0,3
2024-10-03,14:03:37,W 42 St & 6 Ave,49,1,1,0
2024-10-03,14:03:37,E 40 St & 5 Ave,83,7,1,0
2024-10-03,14:03:37,Broadway & W 51 St,62,11,3,0
2024-10-03,14:03:37,W 30 St & 8 Ave,27,35,0,1
2024-10-03,14:03:37,W 31 St & 7 Ave,2,79,1,0
2024-10-03,14:03:37,W 48 St &  Rockefeller Plaza,54,2,0,0
2024-10-03,14:03:37,W 53 St & 10 Ave,20,6,0,2
2024-10-03,14:03:37,9 Ave & W 45 St,0,29,1,0
2024-10-03,14:03:37,W 36 St & 7 Ave,16,19,2,0
2024-10-03,14:03:37,Broadway & W 37 St,18,38,0,0
2024-10-03,14:08:38,Broadway & W 48 St,75,21,2,0
2024-10-03,14:08:38,Broadway & W 41 St,48,0,0,0
2024-10-03,14:08:38,W 35 St & 8 Ave,28,28,1,0
2024-10-03,14:08:38,Broadway & W 38 St,7,55,0,0
2024-10-03,14:08:38,E 40 St & Park Ave,106,15,0,1
2024-10-03,14:08:38,E 35 St & Madison Ave,24,23,0,0
2024-10-03,14:08:38,W 50 St & 9 Ave,0,29,0,0
2024-10-03,14:08:38,W 52 St & 5 Ave,59,0,0,0
2024-10-03,14:08:38,Broadway & W 53 St,72,11,2,0
2024-10-03,14:08:38,8 Ave & W 49 St,12,47,3,0
2024-10-03,14:08:38,W 54 St & 9 Ave,2,38,0,0
2024-10-03,14:08:38,E 48 St & 5 Ave,56,6,2,0
2024-10-03,14:08:38,W 47 St & 6 Ave,53,7,1,0
2024-10-03,14:08:38,W 44 St & 5 Ave,63,4,4,0
2024-10-03,14:08:38,8 Ave & W 52 St,6,24,2,0
2024-10-03,14:08:38,Central Park S & 6 Ave,40,32,4,0
2024-10-03,14:08:38,W 40 St & 7 Ave,24,17,2,0
2024-10-03,14:08:38,7 Ave & W 55 St,46,18,1,0
2024-10-03,14:08:38,W 49 St & 8 Ave,47,19,1,0
2024-10-03,14:08:38,W 43 St & 10 Ave,6,104,1,0
2024-10-03,14:08:38,W 43 St & 6 Ave,57,1,1,0
2024-10-03,14:08:38,W 41 St & 8 Ave,22,74,0,1
2024-10-03,14:08:38,W 42 St & 8 Ave,19,19,0,1
2024-10-03,14:08:38,W 56 St & 8 Ave,30,14,8,0
2024-10-03,14:08:38,9 Ave & W 39 St,1,32,0,1
2024-10-03,14:08:38,W 45 St & 8 Ave,21,44,0,1
2024-10-03,14:08:38,8 Ave & W 31 St,37,54,0,0
2024-10-03,14:08:38,W 42 St & Dyer Ave,5,25,1,0
2024-10-03,14:08:38,W 51 St & Rockefeller Plaza,47,0,0,2
2024-10-03,14:08:38,W 52 St & 6 Ave,54,3,0,3
2024-10-03,14:08:38,W 37 St & Broadway,70,12,1,0
2024-10-03,14:08:38,W 37 St & 5 Ave,57,2,0,0
2024-10-03,14:08:38,Broadway & W 58 St,39,35,4,0
2024-10-03,14:08:38,E 41 St & Madison Ave (SE corner),86,4,0,1
2024-10-03,14:08:38,6 Ave & W 34 St,18,46,0,1
2024-10-03,14:08:38,Broadway & W 56 St,89,21,0,5
2024-10-03,14:08:38,8 Ave & W 38 St,8,55,3,0
2024-10-03,14:08:38,W 50 St & 10 Ave,6,47,0,2
2024-10-03,14:08:38,Broadway & W 36 St,71,3,2,0
2024-10-03,14:08:38,W 56 St & 6 Ave,28,19,0,0
2024-10-03,14:08:38,6 Ave & W 45 St,52,11,2,0
2024-10-03,14:08:38,W 55 St & 6 Ave,54,20,0,1
2024-10-03,14:08:38,W 30 St & 8 Ave,27,35,0,0
2024-10-03,14:08:38,W 51 St & 6 Ave,73,4,1,0
2024-10-03,14:08:38,W 42 St & 6 Ave,46,4,3,0
2024-10-03,14:08:38,W 47 St & 9 Ave,1,51,0,1
2024-10-03,14:08:38,E 39 St & Lexington Ave,44,13,0,1
2024-10-03,14:08:38,E 40 St & 5 Ave,83,8,0,0
2024-10-03,14:08:38,6 Ave & W 33 St,15,56,0,1
2024-10-03,14:08:38,W 54 St & 6 Ave,59,2,0,0
2024-10-03,14:08:38,E 43 St & Madison Ave,43,9,1,0
2024-10-03,14:08:38,W 36 St & 9 Ave,8,34,0,0
2024-10-03,14:08:38,W 31 St & 7 Ave,1,80,1,0
2024-10-03,14:08:38,W 47 St & 10 Ave,4,33,0,0
2024-10-03,14:08:38,Broadway & W 51 St,68,8,0,6
2024-10-03,14:08:38,7 Ave & Central Park South,30,47,1,0
2024-10-03,14:08:38,W 52 St & 11 Ave,18,30,0,0
2024-10-03,14:08:38,W 48 St &  Rockefeller Plaza,54,2,0,0
2024-10-03,14:08:38,W 36 St & 7 Ave,18,18,0,2
2024-10-03,14:08:38,Broadway & W 37 St,18,38,0,0
2024-10-03,14:08:38,9 Ave & W 45 St,0,29,0,0
2024-10-03,14:08:38,W 53 St & 10 Ave,21,5,0,1
2024-10-03,14:13:40,W 52 St & 5 Ave,57,2,2,0
2024-10-03,14:13:40,Broadway & W 53 St,72,11,0,0
2024-10-03,14:13:40,W 54 St & 9 Ave,2,38,0,0
2024-10-03,14:13:40,W 35 St & 8 Ave,28,28,0,0
2024-10-03,14:13:40,Broadway & W 48 St,74,22,1,0
2024-10-03,14:13:40,E 40 St & Park Ave,110,12,0,4
2024-10-03,14:13:40,8 Ave & W 49 St,14,46,0,2
2024-10-03,14:13:40,Broadway & W 41 St,48,0,0,0
2024-10-03,14:13:40,W 47 St & 6 Ave,53,7,0,0
2024-10-03,14:13:40,E 35 St & Madison Ave,25,21,0,1
2024-10-03,14:13:40,W 50 St & 9 Ave,0,29,0,0
2024-10-03,14:13:40,E 48 St & 5 Ave,55,7,1,0
2024-10-03,14:13:40,Broadway & W 38 St,9,53,0,2
2024-10-03,14:13:40,Central Park S & 6 Ave,45,27,0,5
2024-10-03,14:13:40,W 43 St & 6 Ave,58,1,0,1
2024-10-03,14:13:40,W 44 St & 5 Ave,63,4,0,0
2024-10-03,14:13:40,7 Ave & W 55 St,45,18,1,0
2024-10-03,14:13:40,W 40 St & 7 Ave,26,15,0,2
2024-10-03,14:13:40,W 41 St & 8 Ave,23,74,0,1
2024-10-03,14:13:40,W 49 St & 8 Ave,47,19,0,0
2024-10-03,14:13:40,9 Ave & W 39 St,2,31,0,1
2024-10-03,14:13:40,W 45 St & 8 Ave,20,45,1,0
2024-10-03,14:13:40,W 43 St & 10 Ave,6,104,0,0
2024-10-03,14:13:40,8 Ave & W 52 St,6,24,0,0
2024-10-03,14:13:40,8 Ave & W 31 St,37,55,0,0
2024-10-03,14:13:40,W 42 St & 8 Ave,18,17,1,0
2024-10-03,14:13:40,W 56 St & 8 Ave,23,23,7,0
2024-10-03,14:13:40,6 Ave & W 34 St,18,46,0,0
2024-10-03,14:13:40,8 Ave & W 38 St,8,55,0,0
2024-10-03,14:13:40,W 37 St & Broadway,70,12,0,0
2024-10-03,14:13:40,Broadway & W 36 St,70,5,1,0
2024-10-03,14:13:40,Broadway & W 56 St,98,14,0,9
2024-10-03,14:13:40,E 41 St & Madison Ave (SE corner),86,3,0,0
2024-10-03,14:13:40,W 50 St & 10 Ave,9,44,0,3
2024-10-03,14:13:40,Broadway & W 58 St,41,33,0,2
2024-10-03,14:13:40,W 51 St & Rockefeller Plaza,47,0,0,0
2024-10-03,14:13:40,W 52 St & 6 Ave,54,3,0,0
2024-10-03,14:13:40,W 56 St & 6 Ave,31,19,0,3
2024-10-03,14:13:40,W 37 St & 5 Ave,55,4,2,0
2024-10-03,14:13:40,W 42 St & Dyer Ave,5,24,0,0
2024-10-03,14:13:40,Broadway & W 51 St,69,8,0,1
2024-10-03,14:13:40,6 Ave & W 33 St,15,56,0,0
2024-10-03,14:13:40,W 31 St & 7 Ave,1,79,0,0
2024-10-03,14:13:40,W 52 St & 11 Ave,18,30,0,0
2024-10-03,14:13:40,W 47 St & 10 Ave,3,34,1,0
2024-10-03,14:13:40,6 Ave & W 45 St,53,10,0,1
2024-10-03,14:13:40,W 55 St & 6 Ave,53,21,1,0
2024-10-03,14:13:40,W 36 St & 9 Ave,8,34,0,0
2024-10-03,14:13:40,E 40 St & 5 Ave,81,11,2,0
2024-10-03,14:13:40,E 39 St & Lexington Ave,46,12,0,2
2024-10-03,14:13:40,W 30 St & 8 Ave,28,34,0,1
2024-10-03,14:13:40,W 51 St & 6 Ave,71,6,2,0
2024-10-03,14:13:40,W 54 St & 6 Ave,60,1,0,1
2024-10-03,14:13:40,7 Ave & Central Park South,32,46,0,2
2024-10-03,14:13:40,W 47 St & 9 Ave,1,51,0,0
2024-10-03,14:13:40,W 42 St & 6 Ave,44,7,2,0
2024-10-03,14:13:40,E 43 St & Madison Ave,43,9,0,0
2024-10-03,14:13:40,9 Ave & W 45 St,0,29,0,0
2024-10-03,14:13:40,Broadway & W 37 St,18,38,0,0
2024-10-03,14:13:40,W 36 St & 7 Ave,18,18,0,0
2024-10-03,14:13:40,W 53 St & 10 Ave,20,6,1,0
2024-10-03,14:13:40,W 48 St &  Rockefeller Plaza,51,5,3,0
2024-10-03,14:18:41,Broadway & W 48 St,73,23,1,0
2024-10-03,14:18:41,Broadway & W 38 St,9,53,0,0
2024-10-03,14:18:41,W 50 St & 9 Ave,3,26,0,3
2024-10-03,14:18:41,8 Ave & W 49 St,11,51,3,0
2024-10-03,14:18:41,Broadway & W 41 St,46,4,2,0
2024-10-03,14:18:41,E 40 St & Park Ave,109,13,1,0
2024-10-03,14:18:41,W 35 St & 8 Ave,32,24,0,4
2024-10-03,14:18:41,W 52 St & 5 Ave,58,1,0,1
2024-10-03,14:18:41,E 35 St & Madison Ave,27,20,0,2
2024-10-03,14:18:41,Broadway & W 53 St,74,9,0,2
2024-10-03,14:18:41,E 48 St & 5 Ave,54,7,1,0
2024-10-03,14:18:41,W 54 St & 9 Ave,4,36,0,2
2024-10-03,14:18:41,W 47 St & 6 Ave,52,7,1,0
2024-10-03,14:18:41,8 Ave & W 52 St,6,24,0,0
2024-10-03,14:18:41,W 43 St & 10 Ave,4,106,2,0
2024-10-03,14:18:41,W 56 St & 8 Ave,19,25,4,0
2024-10-03,14:18:41,7 Ave & W 55 St,45,18,0,0
2024-10-03,14:18:41,W 43 St & 6 Ave,57,2,1,0
2024-10-03,14:18:41,W 49 St & 8 Ave,46,20,1,0
2024-10-03,14:18:41,Central Park S & 6 Ave,48,24,0,3
2024-10-03,14:18:41,8 Ave & W 31 St,41,51,0,4
2024-10-03,14:18:41,W 40 St & 7 Ave,25,16,1,0
2024-10-03,14:18:41,W 41 St & 8 Ave,25,71,0,2
2024-10-03,14:18:41,W 42 St & 8 Ave,20,16,0,2
2024-10-03,14:18:41,W 44 St & 5 Ave,63,4,0,0
2024-10-03,14:18:41,9 Ave & W 39 St,1,32,1,0
2024-10-03,14:18:41,W 45 St & 8 Ave,20,46,0,0
2024-10-03,14:18:41,W 51 St & Rockefeller Plaza,46,0,1,0
2024-10-03,14:18:41,Broadway & W 56 St,103,9,0,5
2024-10-03,14:18:41,W 42 St & Dyer Ave,5,24,0,0
2024-10-03,14:18:41,W 37 St & 5 Ave,52,7,3,0
2024-10-03,14:18:41,E 41 St & Madison Ave (SE corner),83,6,3,0
2024-10-03,14:18:41,6 Ave & W 34 St,20,44,0,2
2024-10-03,14:18:41,W 50 St & 10 Ave,10,43,0,1
2024-10-03,14:18:41,Broadway & W 58 St,41,33,0,0
2024-10-03,14:18:41,W 56 St & 6 Ave,29,20,2,0
2024-10-03,14:18:41,Broadway & W 36 St,69,5,1,0
2024-10-03,14:18:41,W 52 St & 6 Ave,54,2,0,0
2024-10-03,14:18:41,8 Ave & W 38 St,6,57,2,0
2024-10-03,14:18:41,W 37 St & Broadway,71,11,0,1
2024-10-03,14:18:41,W 30 St & 8 Ave,28,34,0,0
2024-10-03,14:18:41,W 47 St & 9 Ave,0,52,1,0
2024-10-03,14:18:41,W 55 St & 6 Ave,53,20,0,0
2024-10-03,14:18:41,Broadway & W 51 St,69,8,0,0
2024-10-03,14:18:41,W 54 St & 6 Ave,60,1,0,0
2024-10-03,14:18:41,W 51 St & 6 Ave,69,8,2,0
2024-10-03,14:18:41,W 36 St & 9 Ave,9,33,0,1
2024-10-03,14:18:41,W 42 St & 6 Ave,41,9,3,0
2024-10-03,14:18:41,E 39 St & Lexington Ave,44,14,2,0
2024-10-03,14:18:41,W 31 St & 7 Ave,8,73,0,7
2024-10-03,14:18:41,W 52 St & 11 Ave,20,28,0,2
2024-10-03,14:18:41,E 40 St & 5 Ave,80,10,1,0
2024-10-03,14:18:41,7 Ave & Central Park South,32,46,0,0
2024-10-03,14:18:41,W 47 St & 10 Ave,3,34,0,0
2024-10-03,14:18:41,6 Ave & W 33 St,13,58,2,0
2024-10-03,14:18:41,E 43 St & Madison Ave,41,10,2,0
2024-10-03,14:18:41,6 Ave & W 45 St,54,9,0,1
2024-10-03,14:18:41,W 36 St & 7 Ave,17,19,1,0
2024-10-03,14:18:41,Broadway & W 37 St,19,37,0,1
2024-10-03,14:18:41,W 53 St & 10 Ave,19,7,1,0
2024-10-03,14:18:41,9 Ave & W 45 St,0,28,0,0
2024-10-03,14:18:41,W 48 St &  Rockefeller Plaza,48,8,3,0
2024-10-03,14:23:42,Broadway & W 41 St,43,5,3,0
2024-10-03,14:23:42,E 40 St & Park Ave,109,13,0,0
2024-10-03,14:23:42,Broadway & W 38 St,9,53,0,0
2024-10-03,14:23:42,Broadway & W 53 St,74,9,0,0
2024-10-03,14:23:42,E 48 St & 5 Ave,53,8,1,0
2024-10-03,14:23:42,Broadway & W 48 St,72,23,1,0
2024-10-03,14:23:42,W 35 St & 8 Ave,31,24,1,0
2024-10-03,14:23:42,W 50 St & 9 Ave,3,26,0,0
2024-10-03,14:23:42,E 35 St & Madison Ave,27,18,0,0
2024-10-03,14:23:42,W 52 St & 5 Ave,59,0,0,1
2024-10-03,14:23:42,W 47 St & 6 Ave,53,7,0,1
2024-10-03,14:23:42,8 Ave & W 49 St,9,52,2,0
2024-10-03,14:23:42,W 54 St & 9 Ave,2,37,2,0
2024-10-03,14:23:42,W 49 St & 8 Ave,47,19,0,1
2024-10-03,14:23:42,W 45 St & 8 Ave,18,47,2,0
2024-10-03,14:23:42,W 43 St & 6 Ave,57,2,0,0
2024-10-03,14:23:42,7 Ave & W 55 St,45,18,0,0
2024-10-03,14:23:42,W 44 St & 5 Ave,62,5,1,0
2024-10-03,14:23:42,W 43 St & 10 Ave,2,108,2,0
2024-10-03,14:23:42,W 40 St & 7 Ave,25,16,0,0
2024-10-03,14:23:42,W 41 St & 8 Ave,29,69,0,4
2024-10-03,14:23:42,W 42 St & 8 Ave,20,17,0,0
2024-10-03,14:23:42,Central Park S & 6 Ave,49,23,0,1
2024-10-03,14:23:42,8 Ave & W 31 St,39,51,2,0
2024-10-03,14:23:42,8 Ave & W 52 St,4,26,2,0
2024-10-03,14:23:42,W 56 St & 8 Ave,21,24,0,2
2024-10-03,14:23:42,9 Ave & W 39 St,1,32,0,0
2024-10-03,14:23:42,Broadway & W 56 St,103,9,0,0
2024-10-03,14:23:42,6 Ave & W 34 St,23,41,0,3
2024-10-03,14:23:42,W 56 St & 6 Ave,29,19,0,0
2024-10-03,14:23:42,8 Ave & W 38 St,9,54,0,3
2024-10-03,14:23:42,W 37 St & Broadway,71,11,0,0
2024-10-03,14:23:42,Broadway & W 36 St,65,5,4,0
2024-10-03,14:23:42,E 41 St & Madison Ave (SE corner),82,7,1,0
2024-10-03,14:23:42,W 37 St & 5 Ave,53,5,0,1
2024-10-03,14:23:42,W 50 St & 10 Ave,10,45,0,0
2024-10-03,14:23:42,W 42 St & Dyer Ave,5,25,0,0
2024-10-03,14:23:42,Broadway & W 58 St,35,39,6,0
2024-10-03,14:23:42,W 52 St & 6 Ave,55,2,0,1
2024-10-03,14:23:42,W 51 St & Rockefeller Plaza,47,0,0,1
2024-10-03,14:23:42,Broadway & W 51 St,67,10,2,0
2024-10-03,14:23:42,6 Ave & W 33 St,14,57,0,1
2024-10-03,14:23:42,W 52 St & 11 Ave,20,28,0,0
2024-10-03,14:23:42,W 54 St & 6 Ave,60,1,0,0
2024-10-03,14:23:42,W 42 St & 6 Ave,41,10,0,0
2024-10-03,14:23:42,W 30 St & 8 Ave,28,34,0,0
2024-10-03,14:23:42,W 36 St & 9 Ave,9,33,0,0
2024-10-03,14:23:42,W 51 St & 6 Ave,67,10,2,0
2024-10-03,14:23:42,E 39 St & Lexington Ave,43,15,1,0
2024-10-03,14:23:42,E 40 St & 5 Ave,78,14,2,0
2024-10-03,14:23:42,W 55 St & 6 Ave,56,18,0,3
2024-10-03,14:23:42,W 47 St & 9 Ave,1,48,0,1
2024-10-03,14:23:42,6 Ave & W 45 St,57,5,0,3
2024-10-03,14:23:42,E 43 St & Madison Ave,40,13,1,0
2024-10-03,14:23:42,W 47 St & 10 Ave,4,33,0,1
2024-10-03,14:23:42,7 Ave & Central Park South,32,42,0,0
2024-10-03,14:23:42,W 31 St & 7 Ave,8,72,0,0
2024-10-03,14:23:42,W 53 St & 10 Ave,20,6,0,1
2024-10-03,14:23:42,Broadway & W 37 St,18,38,1,0
2024-10-03,14:23:42,W 48 St &  Rockefeller Plaza,49,7,0,1
2024-10-03,14:23:42,W 36 St & 7 Ave,17,18,0,0
2024-10-03,14:23:42,9 Ave & W 45 St,0,28,0,0
2024-10-03,14:28:43,W 50 St & 9 Ave,3,26,0,0
2024-10-03,14:28:43,Broadway & W 41 St,46,2,0,3
2024-10-03,14:28:43,Broadway & W 38 St,9,53,0,0
2024-10-03,14:28:43,W 52 St & 5 Ave,59,0,0,0
2024-10-03,14:28:43,8 Ave & W 49 St,9,52,0,0
2024-10-03,14:28:43,Broadway & W 53 St,73,10,1,0
2024-10-03,14:28:43,W 54 St & 9 Ave,4,37,0,2
2024-10-03,14:28:43,W 47 St & 6 Ave,52,8,1,0
2024-10-03,14:28:43,E 35 St & Madison Ave,29,17,0,2
2024-10-03,14:28:43,W 35 St & 8 Ave,30,26,1,0
2024-10-03,14:28:43,E 40 St & Park Ave,110,11,0,1
2024-10-03,14:28:43,Broadway & W 48 St,70,24,2,0
2024-10-03,14:28:43,E 48 St & 5 Ave,53,9,0,0
2024-10-03,14:28:43,8 Ave & W 52 St,3,27,1,0
2024-10-03,14:28:43,W 56 St & 8 Ave,20,24,1,0
2024-10-03,14:28:43,W 43 St & 6 Ave,57,2,0,0
2024-10-03,14:28:43,7 Ave & W 55 St,45,18,0,0
2024-10-03,14:28:43,W 49 St & 8 Ave,48,18,0,1
2024-10-03,14:28:43,W 40 St & 7 Ave,27,14,0,2
2024-10-03,14:28:43,W 41 St & 8 Ave,33,64,0,4
2024-10-03,14:28:43,Central Park S & 6 Ave,48,24,1,0
2024-10-03,14:28:43,W 45 St & 8 Ave,19,46,0,1
2024-10-03,14:28:43,W 43 St & 10 Ave,3,106,0,1
2024-10-03,14:28:43,W 42 St & 8 Ave,21,17,0,1
2024-10-03,14:28:43,8 Ave & W 31 St,45,47,0,6
2024-10-03,14:28:43,9 Ave & W 39 St,0,33,1,0
2024-10-03,14:28:43,W 44 St & 5 Ave,62,5,0,0
2024-10-03,14:28:43,W 42 St & Dyer Ave,5,25,0,0
2024-10-03,14:28:43,8 Ave & W 38 St,10,53,0,1
2024-10-03,14:28:43,W 56 St & 6 Ave,28,20,1,0
2024-10-03,14:28:43,Broadway & W 36 St,64,4,1,0
2024-10-03,14:28:43,W 51 St & Rockefeller Plaza,47,0,0,0
2024-10-03,14:28:43,W 52 St & 6 Ave,54,3,1,0
2024-10-03,14:28:43,Broadway & W 58 St,33,40,2,0
2024-10-03,14:28:43,Broadway & W 56 St,104,8,0,1
2024-10-03,14:28:43,6 Ave & W 34 St,26,38,0,3
2024-10-03,14:28:43,E 41 St & Madison Ave (SE corner),84,5,0,2
2024-10-03,14:28:43,W 37 St & 5 Ave,54,5,0,1
2024-10-03,14:28:43,W 37 St & Broadway,72,10,0,1
2024-10-03,14:28:43,W 50 St & 10 Ave,8,47,2,0
2024-10-03,14:28:43,W 51 St & 6 Ave,68,9,0,1
2024-10-03,14:28:43,W 30 St & 8 Ave,27,34,1,0
2024-10-03,14:28:43,W 55 St & 6 Ave,56,17,0,0
2024-10-03,14:28:43,W 42 St & 6 Ave,40,10,1,0
2024-10-03,14:28:43,E 39 St & Lexington Ave,41,15,2,0
2024-10-03,14:28:43,W 36 St & 9 Ave,9,33,0,0
2024-10-03,14:28:43,E 40 St & 5 Ave,77,14,1,0
2024-10-03,14:28:43,6 Ave & W 33 St,15,56,0,1
2024-10-03,14:28:43,W 47 St & 9 Ave,5,47,0,4
2024-10-03,14:28:43,W 52 St & 11 Ave,20,28,0,0
2024-10-03,14:28:43,6 Ave & W 45 St,56,6,1,0
2024-10-03,14:28:43,W 47 St & 10 Ave,3,34,1,0
2024-10-03,14:28:43,W 54 St & 6 Ave,60,2,0,0
2024-10-03,14:28:43,E 43 St & Madison Ave,38,14,2,0
2024-10-03,14:28:43,Broadway & W 51 St,68,9,0,1
2024-10-03,14:28:43,7 Ave & Central Park South,42,35,0,10
2024-10-03,14:28:43,W 31 St & 7 Ave,13,68,0,5
2024-10-03,14:28:43,Broadway & W 37 St,18,38,0,0
2024-10-03,14:28:43,9 Ave & W 45 St,1,28,0,1
2024-10-03,14:28:43,W 53 St & 10 Ave,18,6,2,0
